Dates,Forecasted_Close,Close
2023-03-01 00:00:00,1.3621273484408856,1.3618
2023-03-01 00:15:00,1.3618355137676,1.3616
2023-03-01 00:30:00,1.3616513389140368,1.3619
2023-03-01 00:45:00,1.3618980935275553,1.362
2023-03-01 01:00:00,1.3619995897084474,1.3614
2023-03-01 01:15:00,1.3614653262019156,1.3609
2023-03-01 01:30:00,1.3609790321558712,1.3609
2023-03-01 01:45:00,1.3609303585469723,1.3608
2023-03-01 02:00:00,1.3608371467709541,1.3606
2023-03-01 02:15:00,1.360657275855541,1.3603
2023-03-01 02:30:00,1.3603634847521782,1.3608
2023-03-01 02:45:00,1.3607618184924124,1.3606
2023-03-01 03:00:00,1.360611259704828,1.3597
2023-03-01 03:15:00,1.3598267634868622,1.3602
2023-03-01 03:30:00,1.360205025357008,1.3607
2023-03-01 03:45:00,1.3606429307818413,1.3599
2023-03-01 04:00:00,1.3599991654366255,1.36
2023-03-01 04:15:00,1.3600505266666412,1.3609
2023-03-01 04:30:00,1.360783611729741,1.3607
2023-03-01 04:45:00,1.360694880709052,1.3604
2023-03-01 05:00:00,1.3604449766695499,1.3608
2023-03-01 05:15:00,1.360752103948593,1.3596
2023-03-01 05:30:00,1.359706266219914,1.3605
2023-03-01 05:45:00,1.3604796661198137,1.3597
2023-03-01 06:00:00,1.359803339371085,1.36
2023-03-01 06:15:00,1.3600488042593002,1.3602
2023-03-01 06:30:00,1.36017442766428,1.3596
2023-03-01 06:45:00,1.3596756565660237,1.3595
2023-03-01 07:00:00,1.3595597315832972,1.3598
2023-03-01 07:15:00,1.359785725259781,1.3587
2023-03-01 07:30:00,1.3588665063127874,1.3585
2023-03-01 07:45:00,1.3586607550829648,1.359
2023-03-01 08:00:00,1.359014982818067,1.36
2023-03-01 08:15:00,1.359868319684267,1.3615
2023-03-01 08:30:00,1.3612081830590963,1.362
2023-03-01 08:45:00,1.3618324246674776,1.3632
2023-03-01 09:00:00,1.3629813858151436,1.363
2023-03-01 09:15:00,1.362913555625081,1.3629
2023-03-01 09:30:00,1.362874547675252,1.3618
2023-03-01 09:45:00,1.361794603472948,1.361
2023-03-01 10:00:00,1.3610677059710026,1.3648
2023-03-01 10:15:00,1.3642532588243483,1.3641
2023-03-01 10:30:00,1.3643782363265753,1.3603
2023-03-01 10:45:00,1.360529170769453,1.3601
2023-03-01 11:00:00,1.3603834484517574,1.3619
2023-03-01 11:15:00,1.361796973863244,1.3615
2023-03-01 11:30:00,1.3616436910510064,1.3607
2023-03-01 11:45:00,1.360886846959591,1.3598
2023-03-01 12:00:00,1.3599298583030701,1.36
2023-03-01 12:15:00,1.3600458711743355,1.3602
2023-03-01 12:30:00,1.3602514346659182,1.3598
2023-03-01 12:45:00,1.3599509380310772,1.36
2023-03-01 13:00:00,1.3600836060404777,1.3602
2023-03-01 13:15:00,1.3602391406714915,1.3606
2023-03-01 13:30:00,1.3606161689817904,1.3611
2023-03-01 13:45:00,1.3610946196258067,1.3611
2023-03-01 14:00:00,1.361153083705902,1.3613
2023-03-01 14:15:00,1.3613457333028316,1.3615
2023-03-01 14:30:00,1.3615325562536715,1.3612
2023-03-01 14:45:00,1.3612911883234977,1.361
2023-03-01 15:00:00,1.3611064226925373,1.3602
2023-03-01 15:15:00,1.3603578952491282,1.3605
2023-03-01 15:30:00,1.3605928582370281,1.3601
2023-03-01 15:45:00,1.3602245626151561,1.3597
2023-03-01 16:00:00,1.3598607487887144,1.3597
2023-03-01 16:15:00,1.3598006257474422,1.3594
2023-03-01 16:30:00,1.3595228610411285,1.3591
2023-03-01 16:45:00,1.3592465815991162,1.3594
2023-03-01 17:00:00,1.3594651271119713,1.3595
2023-03-01 17:15:00,1.3595572566628455,1.3594
2023-03-01 17:30:00,1.3594811472684145,1.3597
2023-03-01 17:45:00,1.3597244648680091,1.3596
2023-03-01 18:00:00,1.35965755828768,1.3593
2023-03-01 18:15:00,1.3594096158787607,1.3593
2023-03-01 18:30:00,1.3593884092584252,1.3592
2023-03-01 18:45:00,1.359293377305567,1.359
2023-03-01 19:00:00,1.3591141824558377,1.3589
2023-03-01 19:15:00,1.3590046764567494,1.3584
2023-03-01 19:30:00,1.3585615024000406,1.3587
2023-03-01 19:45:00,1.3587739404395223,1.3599
2023-03-01 20:00:00,1.3597596956908702,1.3603
2023-03-01 20:15:00,1.3602108353614806,1.3603
2023-03-01 20:30:00,1.360267924427986,1.3624
2023-03-01 20:45:00,1.3620589628368616,1.361
2023-03-01 21:00:00,1.3610868313491344,1.3603
2023-03-01 21:15:00,1.360486682641506,1.36
2023-03-01 21:30:00,1.3600506577193736,1.3609
2023-03-01 21:45:00,1.3608317507266998,1.3605
2023-03-01 22:00:00,1.3605504637181758,1.361
2023-03-01 22:15:00,1.3609870149314403,1.3607
2023-03-01 22:30:00,1.3606920152306556,1.3611
2023-03-01 22:45:00,1.3610489363074303,1.3611
2023-03-01 23:00:00,1.3610725653231144,1.3607
2023-03-01 23:15:00,1.360750701892376,1.361
2023-03-01 23:30:00,1.360995414787531,1.361
2023-03-01 23:45:00,1.361003296673298,1.361
2023-03-02 00:00:00,1.3610249016523361,1.3613
2023-03-02 00:15:00,1.3612858047604561,1.3615
2023-03-02 00:30:00,1.3614840001761912,1.362
2023-03-02 00:45:00,1.361953603720665,1.3616
2023-03-02 01:00:00,1.3616353816837072,1.3617
2023-03-02 01:15:00,1.3617297906160355,1.3616
2023-03-02 01:30:00,1.3616185497283935,1.3611
2023-03-02 01:45:00,1.3611822117358445,1.3612
2023-03-02 02:00:00,1.3612515687942504,1.3613
2023-03-02 02:15:00,1.361328012061119,1.3619
2023-03-02 02:30:00,1.3618702333807944,1.3624
2023-03-02 02:45:00,1.3623568040937184,1.3627
2023-03-02 03:00:00,1.3626786186397075,1.3628
2023-03-02 03:15:00,1.3627924826622009,1.3622
2023-03-02 03:30:00,1.3622476933330296,1.3611
2023-03-02 03:45:00,1.3612215743601321,1.3606
2023-03-02 04:00:00,1.3607354300886392,1.3601
2023-03-02 04:15:00,1.3602453583955765,1.3605
2023-03-02 04:30:00,1.3605614388644696,1.361
2023-03-02 04:45:00,1.360985588952899,1.3611
2023-03-02 05:00:00,1.3610977565705775,1.3623
2023-03-02 05:15:00,1.3621426836907864,1.3614
2023-03-02 05:30:00,1.3614593081772326,1.3617
2023-03-02 05:45:00,1.3617537150204182,1.3619
2023-03-02 06:00:00,1.36189225127995,1.3615
2023-03-02 06:15:00,1.361578985324502,1.3615
2023-03-02 06:30:00,1.3615687444895506,1.3612
2023-03-02 06:45:00,1.3612735294878482,1.3611
2023-03-02 07:00:00,1.3611681027650833,1.3601
2023-03-02 07:15:00,1.3602499951660632,1.362
2023-03-02 07:30:00,1.3618596597135066,1.3618
2023-03-02 07:45:00,1.361883232563734,1.3622
2023-03-02 08:00:00,1.3622487095117568,1.3623
2023-03-02 08:15:00,1.3622863559693097,1.3621
2023-03-02 08:30:00,1.3621227532744407,1.3626
2023-03-02 08:45:00,1.3625830187916754,1.3631
2023-03-02 09:00:00,1.3630841706812382,1.3621
2023-03-02 09:15:00,1.3622098263740539,1.3623
2023-03-02 09:30:00,1.3623757172912359,1.3628
2023-03-02 09:45:00,1.362776132273674,1.361
2023-03-02 10:00:00,1.3611671136289833,1.3607
2023-03-02 10:15:00,1.36090814614892,1.3607
2023-03-02 10:30:00,1.3607865333735942,1.3609
2023-03-02 10:45:00,1.3609626256018876,1.3605
2023-03-02 11:00:00,1.3606037522554397,1.3607
2023-03-02 11:15:00,1.3607450572639703,1.3611
2023-03-02 11:30:00,1.361074687129259,1.3611
2023-03-02 11:45:00,1.3611186209976673,1.3617
2023-03-02 12:00:00,1.361665021443367,1.3621
2023-03-02 12:15:00,1.3620625439047813,1.3622
2023-03-02 12:30:00,1.3622032685369252,1.3625
2023-03-02 12:45:00,1.3624880274027584,1.3624
2023-03-02 13:00:00,1.3624120251387357,1.3623
2023-03-02 13:15:00,1.3623287983328103,1.3632
2023-03-02 13:30:00,1.3631355090290307,1.3628
2023-03-02 13:45:00,1.3628346223562955,1.3612
2023-03-02 14:00:00,1.3613483304351568,1.3608
2023-03-02 14:15:00,1.3609307433843612,1.3603
2023-03-02 14:30:00,1.3603994847297667,1.3604
2023-03-02 14:45:00,1.360478879803419,1.3603
2023-03-02 15:00:00,1.3603654151797293,1.3601
2023-03-02 15:15:00,1.3601602989315986,1.3598
2023-03-02 15:30:00,1.3598620218724011,1.3595
2023-03-02 15:45:00,1.3595842254430055,1.3594
2023-03-02 16:00:00,1.3594829346820712,1.3597
2023-03-02 16:15:00,1.3597251310527325,1.3596
2023-03-02 16:30:00,1.3596555711746214,1.3596
2023-03-02 16:45:00,1.3596493414893747,1.3597
2023-03-02 17:00:00,1.359722105398774,1.3596
2023-03-02 17:15:00,1.3596460344880819,1.3595
2023-03-02 17:30:00,1.3595598147913812,1.3594
2023-03-02 17:45:00,1.3594630484700203,1.3596
2023-03-02 18:00:00,1.3596214615806936,1.3596
2023-03-02 18:15:00,1.359625773319602,1.3597
2023-03-02 18:30:00,1.3597122665628791,1.3597
2023-03-02 18:45:00,1.3597104567870497,1.3598
2023-03-02 19:00:00,1.3597977914720774,1.3597
2023-03-02 19:15:00,1.3597185045689344,1.36
2023-03-02 19:30:00,1.3599759378999472,1.3598
2023-03-02 19:45:00,1.3598177936553955,1.3585
2023-03-02 20:00:00,1.3586959026977419,1.3582
2023-03-02 20:15:00,1.3583930819571017,1.3582
2023-03-02 20:30:00,1.3583268514424562,1.3583
2023-03-02 20:45:00,1.3583882933318614,1.3584
2023-03-02 21:00:00,1.3584419781476258,1.3585
2023-03-02 21:15:00,1.3585096284002065,1.3587
2023-03-02 21:30:00,1.3586768646880985,1.359
2023-03-02 21:45:00,1.3589499182567,1.3589
2023-03-02 22:00:00,1.35890824816823,1.3586
2023-03-02 22:15:00,1.3586719580113886,1.3584
2023-03-02 22:30:00,1.3584908691376447,1.3585
2023-03-02 22:45:00,1.3585586795657874,1.3586
2023-03-02 23:00:00,1.3586404211074112,1.3585
2023-03-02 23:15:00,1.358556963919103,1.3586
2023-03-02 23:30:00,1.3586255544230341,1.359
2023-03-02 23:45:00,1.358954809331894,1.3589
2023-03-03 00:00:00,1.3589050373762845,1.3586
2023-03-03 00:15:00,1.358663746933639,1.3586
2023-03-03 00:30:00,1.3586444468185306,1.3583
2023-03-03 00:45:00,1.3583900620236993,1.3586
2023-03-03 01:00:00,1.35862393758595,1.3582
2023-03-03 01:15:00,1.358296198104322,1.3581
2023-03-03 01:30:00,1.3581958943992853,1.3578
